customer_id_masked,date_registered_masked,gender,adress_masked,email_masked,birthdate_masked,current_location,age_bracket,salary_bracket
CID_004665,43969,M,ADDR_004665,user_004665@masked.com,13240,"['86.508008', '-145.683965']",26–35,100k+
CID_004666,44324,F,ADDR_004666,user_004666@masked.com,35208,"['80.7334065', '-139.851786']",18–25,100k+
CID_004667,43998,F,ADDR_004667,user_004667@masked.com,40489,"['68.321245', '-164.863474']",26–35,60k - 80k
CID_004668,43972,F,ADDR_004668,user_004668@masked.com,30965,"['-69.9573775', '-30.722899']",36–45,80k - 100k
CID_004669,43949,M,ADDR_004669,user_004669@masked.com,37658,"['79.377408', '-19.533497']",36–45,100k+
CID_004670,43698,F,ADDR_004670,user_004670@masked.com,38288,"['-84.0912125', '76.361216']",26–35,40k - 60k
CID_004671,44583,F,ADDR_004671,user_004671@masked.com,10388,"['5.7821395', '118.060607']",46–55,100k+
CID_004672,44620,M,ADDR_004672,user_004672@masked.com,39500,"['-18.8069175', '158.512341']",36–45,100k+
CID_004673,43996,F,ADDR_004673,user_004673@masked.com,29129,"['-22.215828', '167.898132']",46–55,100k+
CID_004674,44103,M,ADDR_004674,user_004674@masked.com,14395,"['-70.7306405', '-65.794027']",46–55,80k - 100k
CID_004675,43971,F,ADDR_004675,user_004675@masked.com,18882,"['-7.5851265', '-162.494576']",36–45,100k+
CID_004676,44303,F,ADDR_004676,user_004676@masked.com,25383,"['-65.561734', '-154.423999']",56–65,60k - 80k
CID_004677,44506,M,ADDR_004677,user_004677@masked.com,9994,"['76.359835', '20.356361']",36–45,100k+
CID_004678,43707,M,ADDR_004678,user_004678@masked.com,32092,"['-57.4732015', '-103.282885']",56–65,20k - 40k
CID_004679,44524,M,ADDR_004679,user_004679@masked.com,3744,"['-80.045387', '-12.988657']",26–35,60k - 80k
CID_004680,44334,M,ADDR_004680,user_004680@masked.com,43391,"['62.2087155', '-123.051098']",56–65,100k+
CID_004681,44022,F,ADDR_004681,user_004681@masked.com,21902,"['-47.9769895', '-31.370838']",56–65,20k - 40k
CID_004682,44347,F,ADDR_004682,user_004682@masked.com,36094,"['53.777846', '121.062905']",36–45,80k - 100k
CID_004683,44375,M,ADDR_004683,user_004683@masked.com,12993,"['-13.5756045', '8.166268']",18–25,100k+
CID_004684,44100,M,ADDR_004684,user_004684@masked.com,21933,"['24.7253545', '119.659745']",18–25,100k+
CID_004685,44132,M,ADDR_004685,user_004685@masked.com,15894,"['4.4614615', '177.353156']",26–35,100k+
CID_004686,43758,M,ADDR_004686,user_004686@masked.com,29626,"['-50.9357245', '160.677392']",56–65,100k+
CID_004687,43967,F,ADDR_004687,user_004687@masked.com,9213,"['-86.607012', '129.485750']",46–55,60k - 80k
CID_004688,44390,M,ADDR_004688,user_004688@masked.com,8210,"['-86.5066815', '-100.095385']",26–35,100k+
CID_004689,43882,F,ADDR_004689,user_004689@masked.com,3559,"['75.222971', '-156.190085']",36–45,20k - 40k
CID_004690,44480,M,ADDR_004690,user_004690@masked.com,31438,"['15.9878605', '-44.242575']",26–35,100k+
CID_004691,44583,M,ADDR_004691,user_004691@masked.com,8006,"['-58.441654', '-147.490487']",36–45,100k+
CID_004692,44320,F,ADDR_004692,user_004692@masked.com,16945,"['-80.765265', '-143.894585']",56–65,40k - 60k
CID_004693,44731,F,ADDR_004693,user_004693@masked.com,28615,"['37.114284', '152.221863']",18–25,100k+
CID_004694,43788,M,ADDR_004694,user_004694@masked.com,36808,"['-31.9571675', '28.154299']",18–25,100k+
CID_004695,43994,M,ADDR_004695,user_004695@masked.com,14776,"['-42.2443455', '28.926624']",46–55,60k - 80k
CID_004696,44116,M,ADDR_004696,user_004696@masked.com,15259,"['-89.481030', '110.057617']",46–55,20k - 40k
CID_004697,44613,M,ADDR_004697,user_004697@masked.com,25683,"['-21.854109', '-66.851416']",46–55,100k+
CID_004698,44481,M,ADDR_004698,user_004698@masked.com,11095,"['74.7465555', '107.026309']",46–55,80k - 100k
CID_004699,44599,M,ADDR_004699,user_004699@masked.com,5009,"['-88.627317', '13.435637']",26–35,100k+
CID_004700,44496,F,ADDR_004700,user_004700@masked.com,8341,"['34.082413', '-152.621816']",46–55,100k+
CID_004701,43957,M,ADDR_004701,user_004701@masked.com,15499,"['38.547009', '134.579858']",36–45,100k+
CID_004702,43649,F,ADDR_004702,user_004702@masked.com,21802,"['-20.522211', '159.443416']",18–25,40k - 60k
CID_004703,43808,F,ADDR_004703,user_004703@masked.com,36927,"['-73.1698335', '66.256970']",56–65,100k+
CID_004704,44395,M,ADDR_004704,user_004704@masked.com,36837,"['-6.3895255', '-101.494800']",46–55,40k - 60k
CID_004705,44134,F,ADDR_004705,user_004705@masked.com,24785,"['17.556709', '-140.174889']",36–45,40k - 60k
CID_004706,44326,M,ADDR_004706,user_004706@masked.com,19120,"['7.3666475', '-120.667153']",46–55,100k+
CID_004707,44074,F,ADDR_004707,user_004707@masked.com,43029,"['-53.914362', '108.857768']",46–55,100k+
CID_004708,43701,M,ADDR_004708,user_004708@masked.com,10408,"['-11.230952', '-103.947051']",36–45,100k+
CID_004709,43910,F,ADDR_004709,user_004709@masked.com,41589,"['-87.076639', '-95.462321']",18–25,40k - 60k
CID_004710,43890,F,ADDR_004710,user_004710@masked.com,11760,"['71.594103', '-145.760634']",26–35,100k+
CID_004711,44639,M,ADDR_004711,user_004711@masked.com,39005,"['-60.0929485', '-28.095765']",56–65,100k+
CID_004712,43721,F,ADDR_004712,user_004712@masked.com,23996,"['37.1487835', '146.965236']",26–35,100k+
CID_004713,44561,M,ADDR_004713,user_004713@masked.com,39773,"['36.154347', '92.456360']",26–35,100k+
CID_004714,44724,F,ADDR_004714,user_004714@masked.com,30467,"['-7.291904', '15.402885']",18–25,80k - 100k
CID_004715,44460,F,ADDR_004715,user_004715@masked.com,42068,"['-6.4156905', '-36.314574']",18–25,100k+
CID_004716,44552,F,ADDR_004716,user_004716@masked.com,17607,"['-74.7155315', '-179.768783']",56–65,80k - 100k
CID_004717,44029,M,ADDR_004717,user_004717@masked.com,42836,"['-39.634185', '132.865155']",18–25,80k - 100k
CID_004718,44004,F,ADDR_004718,user_004718@masked.com,22803,"['-69.215883', '-6.383129']",26–35,100k+
CID_004719,44533,M,ADDR_004719,user_004719@masked.com,21520,"['-68.5898195', '25.244533']",56–65,100k+
CID_004720,44614,M,ADDR_004720,user_004720@masked.com,26074,"['-60.800065', '-97.251799']",36–45,100k+
CID_004721,44703,F,ADDR_004721,user_004721@masked.com,13267,"['12.0243915', '135.033450']",36–45,40k - 60k
CID_004722,44629,M,ADDR_004722,user_004722@masked.com,16808,"['40.2627855', '0.299496']",36–45,100k+
CID_004723,43793,M,ADDR_004723,user_004723@masked.com,26240,"['-3.5107265', '-116.105450']",36–45,100k+
CID_004724,44111,F,ADDR_004724,user_004724@masked.com,21826,"['-1.616811', '-59.716261']",46–55,100k+
CID_004725,44634,F,ADDR_004725,user_004725@masked.com,4476,"['-0.4107315', '52.305946']",46–55,100k+
CID_004726,43763,F,ADDR_004726,user_004726@masked.com,32040,"['44.5618605', '9.165910']",46–55,100k+
CID_004727,44315,M,ADDR_004727,user_004727@masked.com,35192,"['59.180750', '88.614023']",26–35,80k - 100k
CID_004728,43791,M,ADDR_004728,user_004728@masked.com,7641,"['3.9714735', '-72.563024']",36–45,100k+
CID_004729,44105,M,ADDR_004729,user_004729@masked.com,36363,"['81.555345', '24.439809']",56–65,60k - 80k
CID_004730,43672,F,ADDR_004730,user_004730@masked.com,3512,"['-19.6316425', '109.421980']",18–25,40k - 60k
CID_004731,43826,F,ADDR_004731,user_004731@masked.com,17381,"['-58.913667', '-33.963642']",36–45,80k - 100k
CID_004732,44638,F,ADDR_004732,user_004732@masked.com,11427,"['78.9836365', '-140.515912']",26–35,20k - 40k
CID_004733,43820,F,ADDR_004733,user_004733@masked.com,22434,"['67.5849275', '177.581822']",26–35,40k - 60k
CID_004734,44515,M,ADDR_004734,user_004734@masked.com,44454,"['86.662047', '-72.915444']",46–55,100k+
CID_004735,44538,M,ADDR_004735,user_004735@masked.com,15747,"['62.1573735', '177.631384']",26–35,100k+
CID_004736,43666,F,ADDR_004736,user_004736@masked.com,19000,"['-46.0490425', '57.159351']",46–55,100k+
CID_004737,44040,F,ADDR_004737,user_004737@masked.com,39775,"['-63.072388', '-137.628096']",18–25,100k+
CID_004738,44615,F,ADDR_004738,user_004738@masked.com,20356,"['49.817886', '31.085089']",36–45,60k - 80k
CID_004739,44667,F,ADDR_004739,user_004739@masked.com,43096,"['-83.530254', '-126.694653']",26–35,20k - 40k
CID_004740,44024,F,ADDR_004740,user_004740@masked.com,6059,"['-11.874132', '91.165167']",26–35,100k+
CID_004741,44159,M,ADDR_004741,user_004741@masked.com,6648,"['54.601081', '-111.882543']",26–35,100k+
CID_004742,43936,F,ADDR_004742,user_004742@masked.com,27692,"['-29.155794', '-45.070606']",18–25,100k+
CID_004743,44569,F,ADDR_004743,user_004743@masked.com,28502,"['-77.877602', '20.525679']",36–45,60k - 80k
CID_004744,44107,M,ADDR_004744,user_004744@masked.com,33027,"['80.1312585', '-56.586475']",56–65,80k - 100k
CID_004745,44681,F,ADDR_004745,user_004745@masked.com,10255,"['-73.961966', '-87.029965']",36–45,100k+
CID_004746,44455,F,ADDR_004746,user_004746@masked.com,33559,"['78.115264', '-175.728843']",46–55,100k+
CID_004747,44009,M,ADDR_004747,user_004747@masked.com,18857,"['4.988082', '-1.718122']",56–65,100k+
CID_004748,44228,M,ADDR_004748,user_004748@masked.com,23055,"['35.5124005', '-127.086941']",26–35,100k+
CID_004749,44259,F,ADDR_004749,user_004749@masked.com,23095,"['45.0141635', '101.949394']",46–55,100k+
CID_004750,44197,F,ADDR_004750,user_004750@masked.com,33760,"['55.7098015', '-93.073063']",46–55,60k - 80k
CID_004751,44063,F,ADDR_004751,user_004751@masked.com,38557,"['-60.6464445', '-156.945080']",56–65,100k+
CID_004752,44078,F,ADDR_004752,user_004752@masked.com,2601,"['38.084165', '-11.910923']",56–65,100k+
CID_004753,44299,M,ADDR_004753,user_004753@masked.com,20694,"['13.2727715', '-130.875223']",46–55,100k+
CID_004754,44558,M,ADDR_004754,user_004754@masked.com,21234,"['23.561965', '4.587997']",36–45,100k+
CID_004755,43729,F,ADDR_004755,user_004755@masked.com,8341,"['34.7810835', '92.431556']",26–35,40k - 60k
CID_004756,43686,F,ADDR_004756,user_004756@masked.com,32266,"['-65.660442', '-134.340193']",26–35,40k - 60k
CID_004757,44435,M,ADDR_004757,user_004757@masked.com,21985,"['-57.600095', '14.457056']",56–65,60k - 80k
CID_004758,44576,F,ADDR_004758,user_004758@masked.com,14255,"['-64.9696575', '-146.675974']",46–55,60k - 80k
CID_004759,44727,M,ADDR_004759,user_004759@masked.com,17351,"['-7.4108955', '104.599563']",36–45,80k - 100k
CID_004760,44456,M,ADDR_004760,user_004760@masked.com,18881,"['4.938899', '-23.551829']",56–65,100k+
CID_004761,44435,F,ADDR_004761,user_004761@masked.com,18841,"['79.793406', '172.815833']",56–65,100k+
CID_004762,44200,M,ADDR_004762,user_004762@masked.com,28904,"['4.361954', '-24.240199']",46–55,100k+
CID_004763,43781,F,ADDR_004763,user_004763@masked.com,34857,"['-30.0804835', '3.455489']",36–45,100k+
CID_004764,44010,F,ADDR_004764,user_004764@masked.com,42631,"['-74.9084535', '77.702626']",36–45,80k - 100k
CID_004765,43966,F,ADDR_004765,user_004765@masked.com,11475,"['-83.5288635', '131.076690']",36–45,100k+
CID_004766,43777,M,ADDR_004766,user_004766@masked.com,38168,"['-17.225615', '3.713701']",46–55,60k - 80k
CID_004767,44525,M,ADDR_004767,user_004767@masked.com,30823,"['-28.9087655', '45.331631']",46–55,100k+
CID_004768,44502,M,ADDR_004768,user_004768@masked.com,29997,"['31.2643675', '175.099931']",18–25,40k - 60k
CID_004769,43743,M,ADDR_004769,user_004769@masked.com,44191,"['15.828014', '-57.751199']",36–45,100k+
CID_004770,43872,F,ADDR_004770,user_004770@masked.com,13473,"['21.7066115', '70.261209']",26–35,40k - 60k
CID_004771,44403,M,ADDR_004771,user_004771@masked.com,36666,"['-8.311675', '87.318682']",36–45,100k+
CID_004772,44030,F,ADDR_004772,user_004772@masked.com,29057,"['-75.3565865', '-107.673650']",56–65,60k - 80k
CID_004773,44201,F,ADDR_004773,user_004773@masked.com,16440,"['-82.301004', '33.385512']",56–65,100k+
CID_004774,44175,M,ADDR_004774,user_004774@masked.com,15985,"['-15.4222735', '-99.279567']",26–35,80k - 100k
CID_004775,44567,F,ADDR_004775,user_004775@masked.com,38655,"['76.6525475', '49.994188']",56–65,100k+
CID_004776,43686,M,ADDR_004776,user_004776@masked.com,29378,"['-5.2905745', '103.055595']",36–45,60k - 80k
CID_004777,44156,F,ADDR_004777,user_004777@masked.com,16297,"['20.878347', '41.044495']",46–55,20k - 40k
CID_004778,44095,F,ADDR_004778,user_004778@masked.com,38137,"['4.7845175', '-51.332984']",56–65,20k - 40k
CID_004779,43724,M,ADDR_004779,user_004779@masked.com,21638,"['-4.4556565', '19.321474']",18–25,100k+
CID_004780,43942,M,ADDR_004780,user_004780@masked.com,3258,"['-1.124553', '-158.992218']",36–45,100k+
CID_004781,44097,F,ADDR_004781,user_004781@masked.com,35244,"['24.851637', '123.602651']",26–35,80k - 100k
CID_004782,44088,F,ADDR_004782,user_004782@masked.com,36566,"['-49.510560', '67.885871']",36–45,100k+
CID_004783,44048,M,ADDR_004783,user_004783@masked.com,36433,"['47.3605385', '28.320020']",56–65,40k - 60k
CID_004784,44238,F,ADDR_004784,user_004784@masked.com,12352,"['79.0397155', '150.564308']",26–35,100k+
CID_004785,44701,F,ADDR_004785,user_004785@masked.com,21308,"['-55.471484', '54.117559']",56–65,100k+
CID_004786,43697,F,ADDR_004786,user_004786@masked.com,4783,"['61.238181', '72.758229']",36–45,100k+
CID_004787,43859,M,ADDR_004787,user_004787@masked.com,43515,"['-81.4719605', '105.765394']",56–65,100k+
CID_004788,44103,M,ADDR_004788,user_004788@masked.com,9086,"['-41.3214525', '159.947861']",18–25,100k+
CID_004789,44677,F,ADDR_004789,user_004789@masked.com,22352,"['88.3419475', '-46.076609']",56–65,40k - 60k
CID_004790,44199,F,ADDR_004790,user_004790@masked.com,13883,"['-48.991103', '-5.057948']",26–35,60k - 80k
CID_004791,43707,M,ADDR_004791,user_004791@masked.com,27031,"['-37.140122', '-33.544991']",56–65,60k - 80k
CID_004792,44657,F,ADDR_004792,user_004792@masked.com,28248,"['-6.4512695', '-163.626864']",46–55,100k+
CID_004793,43763,F,ADDR_004793,user_004793@masked.com,43658,"['62.7607655', '-143.052581']",46–55,20k - 40k
CID_004794,44500,F,ADDR_004794,user_004794@masked.com,7179,"['53.6049845', '-169.826203']",26–35,80k - 100k
CID_004795,44295,F,ADDR_004795,user_004795@masked.com,40703,"['-59.7110005', '152.481889']",26–35,100k+
CID_004796,43902,F,ADDR_004796,user_004796@masked.com,42189,"['-52.505900', '-20.913239']",36–45,100k+
CID_004797,43972,M,ADDR_004797,user_004797@masked.com,35290,"['82.6388955', '108.209521']",18–25,60k - 80k
CID_004798,43720,M,ADDR_004798,user_004798@masked.com,20409,"['0.027903', '147.767205']",56–65,60k - 80k
CID_004799,44210,M,ADDR_004799,user_004799@masked.com,26009,"['53.5190945', '-44.097853']",36–45,100k+
CID_004800,43757,M,ADDR_004800,user_004800@masked.com,33885,"['-65.010736', '-118.018555']",26–35,100k+
CID_004801,43779,F,ADDR_004801,user_004801@masked.com,10982,"['-18.682787', '172.484759']",56–65,80k - 100k
CID_004802,44520,F,ADDR_004802,user_004802@masked.com,35446,"['27.9320755', '35.955026']",36–45,100k+
CID_004803,44582,M,ADDR_004803,user_004803@masked.com,8730,"['-45.8013915', '89.925018']",26–35,100k+
CID_004804,44024,F,ADDR_004804,user_004804@masked.com,33235,"['-84.077207', '43.718088']",56–65,100k+
CID_004805,44313,M,ADDR_004805,user_004805@masked.com,23317,"['7.730621', '-47.070033']",46–55,100k+
CID_004806,44703,M,ADDR_004806,user_004806@masked.com,20056,"['-39.2141925', '-167.723560']",26–35,100k+
CID_004807,43892,M,ADDR_004807,user_004807@masked.com,26035,"['19.936313', '-135.377227']",26–35,80k - 100k
CID_004808,43658,M,ADDR_004808,user_004808@masked.com,29829,"['40.004136', '-44.629002']",36–45,40k - 60k
CID_004809,43864,F,ADDR_004809,user_004809@masked.com,30385,"['-54.824469', '-127.040973']",36–45,80k - 100k
CID_004810,44693,M,ADDR_004810,user_004810@masked.com,37150,"['27.228072', '57.390275']",56–65,100k+
CID_004811,44247,M,ADDR_004811,user_004811@masked.com,44578,"['-24.489075', '-110.766452']",26–35,100k+
CID_004812,43957,F,ADDR_004812,user_004812@masked.com,38847,"['57.2716215', '-159.658440']",26–35,100k+
CID_004813,43667,F,ADDR_004813,user_004813@masked.com,11142,"['24.9586045', '-167.417653']",56–65,60k - 80k
CID_004814,44170,M,ADDR_004814,user_004814@masked.com,17513,"['-61.193132', '153.180975']",36–45,100k+
CID_004815,44620,F,ADDR_004815,user_004815@masked.com,34853,"['60.348859', '147.995515']",18–25,100k+
CID_004816,43784,F,ADDR_004816,user_004816@masked.com,17650,"['50.6698695', '-109.463396']",26–35,60k - 80k
CID_004817,44253,F,ADDR_004817,user_004817@masked.com,23390,"['-54.834133', '-38.057981']",36–45,100k+
CID_004818,44478,F,ADDR_004818,user_004818@masked.com,23710,"['38.4280935', '71.218351']",36–45,100k+
CID_004819,43928,F,ADDR_004819,user_004819@masked.com,11013,"['-52.8515075', '95.241276']",18–25,100k+
CID_004820,44314,M,ADDR_004820,user_004820@masked.com,20881,"['69.744250', '-100.236858']",18–25,100k+
CID_004821,44288,M,ADDR_004821,user_004821@masked.com,38049,"['-45.135589', '147.296693']",18–25,100k+
CID_004822,43825,F,ADDR_004822,user_004822@masked.com,14093,"['73.812983', '154.152310']",56–65,100k+
CID_004823,44364,F,ADDR_004823,user_004823@masked.com,35056,"['-51.472990', '-82.923907']",26–35,100k+
CID_004824,44177,F,ADDR_004824,user_004824@masked.com,27635,"['39.664732', '-5.584583']",26–35,100k+
CID_004825,43674,M,ADDR_004825,user_004825@masked.com,15504,"['-1.3742225', '84.177403']",36–45,100k+
CID_004826,44462,F,ADDR_004826,user_004826@masked.com,3110,"['-26.522253', '174.500062']",46–55,100k+
CID_004827,44159,M,ADDR_004827,user_004827@masked.com,18573,"['-76.9158095', '-21.700091']",36–45,60k - 80k
CID_004828,44079,F,ADDR_004828,user_004828@masked.com,10725,"['54.495304', '-43.020138']",56–65,80k - 100k
CID_004829,43972,M,ADDR_004829,user_004829@masked.com,24626,"['87.2223645', '96.641073']",56–65,40k - 60k
CID_004830,44319,M,ADDR_004830,user_004830@masked.com,18318,"['-67.322421', '50.219952']",18–25,60k - 80k
CID_004831,44416,M,ADDR_004831,user_004831@masked.com,42537,"['69.937760', '-84.492537']",18–25,100k+
CID_004832,44204,F,ADDR_004832,user_004832@masked.com,11864,"['-54.173526', '-135.787861']",46–55,100k+
CID_004833,44554,M,ADDR_004833,user_004833@masked.com,42349,"['-6.8067115', '-85.652151']",18–25,100k+
CID_004834,44690,M,ADDR_004834,user_004834@masked.com,30422,"['-56.8256215', '-37.220509']",36–45,60k - 80k
CID_004835,44479,F,ADDR_004835,user_004835@masked.com,40657,"['65.7666915', '-121.950965']",26–35,40k - 60k
CID_004836,44469,F,ADDR_004836,user_004836@masked.com,21956,"['64.4426495', '15.084193']",36–45,100k+
CID_004837,44087,M,ADDR_004837,user_004837@masked.com,10145,"['-2.7306945', '24.391676']",26–35,100k+
CID_004838,44725,F,ADDR_004838,user_004838@masked.com,36812,"['84.7954025', '-68.243088']",56–65,100k+
CID_004839,44117,M,ADDR_004839,user_004839@masked.com,35567,"['89.031485', '-167.082504']",26–35,100k+
CID_004840,44674,M,ADDR_004840,user_004840@masked.com,18012,"['-62.5842525', '-6.913215']",56–65,100k+
CID_004841,44379,F,ADDR_004841,user_004841@masked.com,6837,"['68.388619', '28.988612']",56–65,20k - 40k
CID_004842,44638,M,ADDR_004842,user_004842@masked.com,44572,"['86.295552', '143.389263']",36–45,100k+
